"X.AUTHID","sent.content","sent_seq_id"
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/lufthansa-provides-cabin-staff-with-ipads/s/f25f0a57-ca90-4c08-b10f-c0ad0ecac2f8'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1477
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1505
"b'http://newsroom.lufthansagroup.com/english/more/responsibility/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1532
"b'http://newsroom.lufthansagroup.com/english/news/all'","; There is no doubt that digitalization has changed the way we live.",1543
"b'http://newsroom.lufthansagroup.com/english/news/all'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1556
"b'http://newsroom.lufthansagroup.com/english/news/all/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",";04-AUG-2017;There is no doubt that digitalization has changed the way we live.",1557
"b'http://newsroom.lufthansagroup.com/english/news/all/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1581
"b'http://newsroom.lufthansagroup.com/english/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","We still dont have comprehensive forecasts that are accurate and reliable enough, says 43-year-old Karssemeijer.",1588
"b'http://newsroom.lufthansagroup.com/english/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","Thats not a great help to us, says A380 Copilot Oliver Matz.",1590
"b'http://newsroom.lufthansagroup.com/english/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1609
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1636
"b'http://newsroom.lufthansagroup.com/english/press-releases/new-satellite-terminal-redefines-standards-for-quality--comfort-and-convenience/s/768ae186-e78b-4a6a-8062-0665cc447b88'",";The satellite has no direct landside transportation links.",1671
"b'http://newsroom.lufthansagroup.com/english/press-releases/new-satellite-terminal-redefines-standards-for-quality--comfort-and-convenience/s/768ae186-e78b-4a6a-8062-0665cc447b88'","; Some items have been removed from your Media Cart because they are no longer available or e. ; """,1686
"b'http://performance.ford.com/series/drag-racing/news/articles/cobra-jet/2017/06/watson-wins-nhra-showdown.html'","The 70-year-old driver made it to the final in Gainesville and he lost in the semi-finals in Charlotte after qualifying on the pole, both times to David Barton.",1693
"b'http://performance.ford.com/series/drag-racing/news/articles/cobra-jet/2017/06/watson-wins-nhra-showdown.html'","Barton had spun badly in the First round, but his opponent redlighted.",1697
"b'http://performance.ford.com/series/drag-racing/news/articles/cobra-jet/2017/06/watson-wins-nhra-showdown.html'","had the wrong converter in Gainesville and the car was violent.",1708
"b'http://performance.ford.com/series/drag-racing/news/articles/cobra-jet/2017/06/watson-wins-nhra-showdown.html'","He returned in the 1990s with one of the first modular-powered drag cars and ran mostly local Ford-based events.",1711
"b'http://performance.ford.com/series/drag-racing/news/articles/cobra-jet/2017/06/watson-wins-nhra-showdown.html'","My engine builder, Kim Mapes, helped me get rid of distractions, plus I working on the Port-A-Tree practice tree.",1720
"b'http://pressreleases.davita.com/2013-11-25-DaVita-HealthCare-Partners-Inc-Comments-on-the-Final-CMS-ESRD-Rates-and-Provides-Initial-2014-Operating-Income-Guidance'","This could unfairly result in cuts of nearly treatment over a three to four year period by looking only at pharmaceutical economics.",1728
"b'http://pressreleases.davita.com/2013-11-25-DaVita-HealthCare-Partners-Inc-Comments-on-the-Final-CMS-ESRD-Rates-and-Provides-Initial-2014-Operating-Income-Guidance'","In addition, we get to work with CMS on trying to mitigate future cuts, and CMS has a number of appropriate reimbursement levers to pull to offset cuts a few years out if it chooses to do so, since already fails to cover the full cost of caring for .",1730
"b'http://pressreleases.davita.com/2013-11-25-DaVita-HealthCare-Partners-Inc-Comments-on-the-Final-CMS-ESRD-Rates-and-Provides-Initial-2014-Operating-Income-Guidance'","These projections and the underlying assumptions involve significant risks and uncertainties, including those described below and actual results may vary significantly from these current projections.",1736
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","Cgroups and namespaces provides isolation.",1760
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","For environments where high security or guaranteed performance is required, this is not a sufficient level of isolation.",1761
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","Because of the light level of isolation, containers can be deployed very quickly.",1763
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","Rather than provisioning an entire virtual server and installing an operating system, when deploying a container we need only define the container parameters and download any libraries we might be missing.",1764
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","Im sure submitting patches can be frustrating at times as with any large project.",1778
"b'http://searsholdings.com/press-releases/pr/1449'","Every heating and cooling system Sears sells is covered by a full one-year written limited warranty on installation with manufacturer\'s warranties on the products.",2941
"b'http://searsholdings.com/press-releases/pr/1777'","Sears technicians service most major brands no matter where the customer purchased the product.",3025
"b'http://searsholdings.com/press-releases/pr/1973'","For nearly 50 years, the DieHard brand has been equally fanatical about its products, providing durability and the highest performance to power our customers\' lives, even under the toughest of conditions.""",3038
"b'http://searsholdings.com/press-releases/pr/1973'","Featuring a revolutionary tough, thin-walled case of translucent polypropylene plastic, which was 50 percent thinner than conventional black rubber-type battery enclosures, the design\'s e room meant bigger plates, more acid and e starting power.",3047
"b'http://searsholdings.com/press-releases/pr/1973'","See more DieHard history and compelling ""Battery Torture"" Video at .",3049
"b'http://www.shell.com/media/speeches-and-articles/articles-by-date/why-im-left-humbled-by-hurricane-harvey.html'","b'Shell CEO Ben van Beurden reflects on thecourage and determination shown by all those caught in the trail of Harvey\'s devastation.",4353
"b'http://www.shell.com/media/speeches-and-articles/articles-by-date/why-im-left-humbled-by-hurricane-harvey.html'","And, as CEO, I very quickly realised the situation was turning into something far more profound than I could have ever e.;Like most of you, I watched the footage on the television news and saw how Te were suffering.",4357
"b'http://www.shell.com/media/speeches-and-articles/articles-by-date/why-im-left-humbled-by-hurricane-harvey.html'",";These are the same staff who were worried that they wouldn\'t have enough food to last until the flooding fell back.",4367
"b'http://www.shell.com/media/speeches-and-articles/articles-by-date/why-im-left-humbled-by-hurricane-harvey.html'","filling up their baths with water in fear of their supply becoming contaminated.",4368
"b'http://www.shell.com/media/speeches-and-articles/articles-by-date/why-im-left-humbled-by-hurricane-harvey.html'","printing off basic human survival checklists and advice to be ready for the very worst.",4369
"b'http://www.shell.com/media/speeches-and-articles/articles-by-date/why-im-left-humbled-by-hurricane-harvey.html'","so she abandoned her home and took her husband and children to assist the Shell crisis team that had set up in another city.",4373
"b'http://www.shell.com/media/speeches-and-articles/articles-by-date/why-im-left-humbled-by-hurricane-harvey.html'",";I have never been more proud of the company that I work for than today.",4379
"b'http://www.uabiz.com/news/releasedetail.cfm?ReleaseID=195603'","For each pre-order, customers will receive a limited edition set of ""dog tags"" imprinted with ""Click-Clack,"" the tagline the company has coined to announce its debut into cleats.",4391
"b'http://www.uabiz.com/news/releasedetail.cfm?ReleaseID=195603'","The Company\'s products are worn by professional football, baseball, and soccer players, as well as athletes in major collegiate and Olympic sports.",4401
"b'http://www.uabiz.com/news/releasedetail.cfm?ReleaseID=327270'","The Company\'s products are sold worldwide and worn by athletes at all levels, from youth to professional, on playing fields around the globe.",4434
"b'http://www.uabiz.com/news/releasedetail.cfm?ReleaseID=603418'","We will be searching for a newly created position of Chief Supply Chain Officer to lead that critical function.",4449
"b'http://www.uabiz.com/news/releasedetail.cfm?ReleaseID=603418'","The Company\'s products are sold worldwide and worn by athletes at all levels, from youth to professional, on playing fields around the globe.",4460
"b'http://www.wholefoodsmarket.com/blog/everybody-wins-citrus-showdown'","but it also becoming the coldest and darkest time of the year too.",4521
"b'http://www.wholefoodsmarket.com/blog/everybody-wins-citrus-showdown'","You could say it not only brightens your dishes but your days.",4525
"b'http://www.wholefoodsmarket.com/blog/simple-summer-sprouts-giveaway'","They don need soil, so there no mess.",4564
"b'http://www.wholefoodsmarket.com/blog/whole-story/local-producer-epicurean-butter'","Is your steak feeling a little lonely?",4624
"b'http://www.wholefoodsmarket.com/blog/whole-story/what-halal-about'","Since it tops delicious couscous, no drop is wasted.",4650
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'","Comments happens if u dont like veggies and already have PTSD and metabolic syndrome.",1798
"b'https://blog.fitbit.com/are-you-stressing-out-your-heart-heres-how-to-counter-it/'","Are u doomed for heart failure?",1799
