"X.AUTHID","sent_seq_id","binLabelScr","WhetherNeg","NegScr","target_entities","target_ent_size","spec_domain","binScrLevel0","binScrLevel1","binScrLevel2","whetherCentral","sent_rec_scr","sent.content"
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'",3570,0.4,0,0,"we",1,"citrix",1,0,0,1,4,"By engaging with clinical staff and understanding the strategic situations of individual trusts we can work together to build a benefits realisation roadmap based on the implementation of our solutions."
"b'https://www.citrix.com/blogs/2017/04/21/schussing-through-the-workday-with-citrix-june-bolton-nhs-foundation-trust/'",3618,0.4,1,0.206,"specialists",1,"citrix",1,0,0,0,5,"If specialists were not available on site, critical diagnoses and patient care decisions were often delayed."
"b'https://www.citrix.com/blogs/2017/05/16/unified-gateway-single-sign-on-to-vdi-web-enterprise-saas-applications/'",3629,0.4,1,0.111,"(No subject)",0,"citrix",1,0,0,0,5,"This is a big concern amongst enterprises and is a barrier to providing universal SSO."
"b'https://www.citrix.com/blogs/2017/05/16/unified-gateway-single-sign-on-to-vdi-web-enterprise-saas-applications/'",3630,0.4,0,0,"['Below', 'we']",2,"citrix",1,0,0,1,4,";Below are some of the key capabilities we are introducing with Unified Gateway in 12.0.;NetScaler Unified Gateway now offers support for the PCoIP protocol and supports VMware Horizon, in addition to Citrix ;, and Microsoft RDP."
"b'https://www.citrix.com/blogs/2017/05/16/unified-gateway-single-sign-on-to-vdi-web-enterprise-saas-applications/'",3635,0.4,0,0,"NetScaler",1,"citrix",1,0,0,1,4,"NetScaler, from 12.0 onward, will have support for this solution and will have per app VPN capability for Secure Mail, Microsoft Intune Browser and any third-party line of business application."
"b'https://www.citrix.com/blogs/2017/06/21/bringing-customers-to-the-cloud-thrive-with-citrix-cisco-and-more/'",3682,0.2,1,0.158,"(No subject)",0,"citrix",1,0,0,0,5,"But many customers are forced to choose between traditional IT or a drastic overnight switch to a cloud product."
"b'https://www.citrix.com/blogs/2017/07/10/on-prem-is-dead-long-live-on-prem/'",3701,0.4,1,0.139,"['you', 'you', 'rumination']",3,"citrix",1,0,0,0,5,"And if you have read my other blog posts, you know my long-term rumination can sometimes bea dangerous prospect."
"b'https://www.citrix.com/blogs/2017/07/10/on-prem-is-dead-long-live-on-prem/'",3702,0.4,1,0.112,"(No subject)",0,"citrix",1,0,0,0,5,";My thinkingis this: in spite of the emergence of cloud-based deployments,;deployments of Citrix software arestill a relevant and useful means of delivering applications and desktops to users."
"b'https://www.citrix.com/blogs/2017/07/10/on-prem-is-dead-long-live-on-prem/'",3708,0.4,1,0.355,"year",1,"citrix",1,0,0,0,5,"This year was no different."
"b'https://www.citrix.com/blogs/2017/07/10/on-prem-is-dead-long-live-on-prem/'",3711,0.2,1,0.195,"itwill",1,"citrix",1,0,0,0,5,";Avert your gaze maybe the itwill go away."
"b'https://www.citrix.com/blogs/2017/07/10/on-prem-is-dead-long-live-on-prem/'",3716,0.2,1,0.06,"(No subject)",0,"citrix",1,0,0,0,5,"However, while many businesses are now moving to the cloud, its very important to rememberthat many are not; they are simply not ready, and thats okay;Ive noted before that Im an independent consultant."
"b'https://www.citrix.com/blogs/2017/07/10/on-prem-is-dead-long-live-on-prem/'",3717,0.2,1,0.123,"(No subject)",0,"citrix",1,0,0,0,5,"In talking with my peers, weve noticed a downturn in consulting and were not sure why."
"b'https://www.citrix.com/blogs/2017/07/10/on-prem-is-dead-long-live-on-prem/'",3721,0.4,0,0,"['Citrix', 'on-premises deploymentsandwill']",2,"citrix",1,0,0,1,4,";Citrix is still supporting on-premises deploymentsandwill be for a very longtime to come."
"b'https://www.citrix.com/blogs/2017/07/10/on-prem-is-dead-long-live-on-prem/'",3730,0.4,1,0.239,"['Butdont']",1,"citrix",1,0,0,0,5,"Butdont let that stop you from e newer things."
"b'https://www.citrix.com/blogs/2017/07/25/are-you-struggling-as-a-mid-sized-company-it-manager/'",3743,0.4,1,0.124,"(No subject)",0,"citrix",1,0,0,0,5,"We dont believe putting the term Cloud in front of our products is the panacea for all of your problems."
"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",3795,0.6,1,0.128,"['Authentication', 'enterprises']",2,"citrix",0,1,0,1,6,"; Authentication is one of the most common attack vectors for any IT system, yet many enterprises dont go beyond implementing basic password comple requirements."
"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",3797,0.2,1,0.146,"['NetScaler Gateway', 'logon timeouts']",2,"citrix",1,0,0,0,5,"One is to make sure NetScaler Gateway and AAA service logon limits, failed logon timeouts, and ; are properly set."
"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",3798,0.4,1,0.149,"(No subject)",0,"citrix",1,0,0,0,5,"This takes only a small effort to configure, and can prevent one of the most basic authentication attacks, Brute Force."
"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",3802,0.4,1,0.061,"(No subject)",0,"citrix",1,0,0,0,5,"These should be used as baselines to start preventing users from breaking out on your servers and desktops."
"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",3803,0.2,1,0.259,"applications",1,"citrix",1,0,0,0,5,"In addition, applications need to be analyzed for threats."
"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",3810,0.4,1,0.212,"(No subject)",0,"citrix",1,0,0,0,5,"Its critical to think of these two scenarios as having disparate security risks, and take appropriate action."
"b'https://www.citrix.com/blogs/2017/08/03/security-lessons-from-the-field/'",3812,0.4,0,0,"NetScaler",1,"citrix",1,0,0,1,4,"NetScaler and XenDesktop can easily identify and control users in these different access scenarios through SmartAccess/SmartControl and backend Citrix policy filters."
"b'https://www.news.xerox.com/news/Five-new-Xerox-ProfitAccelerator-Digital-Business-Resources'",3886,0.4,1,0.104,"(No subject)",0,"xerox",1,0,0,0,5,"The 8.2-mil paper delivers realistic skin tones and nuanced highlights and has a smooth, lustrous finish that requires no specialized coating."
"b'https://www.news.xerox.com/news/Xerox-Awards-Best-of-the-Best-Award-to-Printagraph'",3914,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://www.news.xerox.com/news/Xerox-DocuMate-4799-Scanner-Wins-Product-of-the-Year-DM-Award'",3920,0.4,0,0,"['it', 'customers']",2,"xerox",1,0,0,1,4,"solutions are designed to provide the very best overall package the best hardware, best software and best support and it great to see customers confirming this by voting for us."
"b'https://www.news.xerox.com/news/Xerox-named-to-DJSI-World-and-North-America-Indexes'",3951,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",3952,0.4,1,0.144,"business printers",1,"xerox",1,0,0,0,5,"b'Most small business printers and multifunction devices are serviceable, but with limited capabilities and reliability."
"b'https://www.news.xerox.com/news/Xerox-Phaser-6510-color-printer-and-WorkCentre-6515-color-MFP'",3953,0.4,1,0.185,"['They', 'offices']",2,"xerox",1,0,0,1,6,"They difficult to set up and don deliver what offices need today."
"b'https://www.news.xerox.com/news/Xerox-WorkCentre-3335-3345-Multifunction-Printers-and-Phaser-3330'",4002,0.4,1,0.095,"['productivity drain']",1,"xerox",1,0,0,0,5,"b'In a small office, productivity drain can begin with a piece of office equipment or a process that no one quite knows how to manage."
"b'https://www.news.xerox.com/news/Xerox-WorkCentre-3335-3345-Multifunction-Printers-and-Phaser-3330'",4003,0.6,1,0.166,"['it', 'you', 'people', 'work']",4,"xerox",0,1,0,0,5,"Whether it dealing with connectivity problems, slow print speeds, poor image quality or complicated set-up, before you know it, three people lend a hand and work comes to a grinding halt."
"b'https://www.news.xerox.com/news/Xerox-WorkCentre-3335-3345-Multifunction-Printers-and-Phaser-3330'",4004,0.4,1,0.124,"['businesses', 'Xerox', 'anyone']",3,"xerox",1,0,0,2,6,"To help small and medium-size businesses avoid the loss, Xerox today introduced the (MFPs) and , a set of new black-and-white printers that anyone even the least tech-savvy person in the office can operate."
"b'https://www.news.xerox.com/news/Xerox-WorkCentre-3335-3345-Multifunction-Printers-and-Phaser-3330'",4006,0.4,0,0,"['we', 'anyone']",2,"xerox",1,0,0,1,4,"clicking through multiple sub-menus; we put 90 percent of the basic functions on the main screen, so anyone can click and move on to the ne task at hand."
"b'https://www.news.xerox.com/news/Xerox-WorkCentre-3335-3345-Multifunction-Printers-and-Phaser-3330'",4020,0.4,0,0,"['offices']",1,"xerox",1,0,0,1,4,"The new Xerox WorkCentre 3335/3345 Multifunction Printers and Xerox Phaser 3330 help even the smallest offices stay productive and uncover easier and simplified ways to work."
"b'https://www.news.xerox.com/news/Xerox-WorkCentre-3335-3345-Multifunction-Printers-and-Phaser-3330'",4021,0.4,0,0,"['offices']",1,"xerox",1,0,0,1,4,"The new Xerox WorkCentre 3335/3345 Multifunction Printers and Xerox Phaser 3330 help even the smallest offices stay productive and uncover easier and simplified ways to work."
"b'https://www.rosneft.com/press/releases/item/153647/'",4031,0.2,1,0.133,"(No subject)",0,"rosneft",1,0,0,0,5,"; After the signing AVTOVAZ President Bo Andersson stated: Racing is a critical part of the new AVTOVAZ."
"b'https://www.rosneft.com/press/releases/item/153647/'",4033,0.4,0,0,"['we', 'LADA customers']",2,"rosneft",1,0,0,1,4,"Today at AVTOVAZ we are all focused on e of new products and on making LADA customers proud again to drive LADA products."
"b'https://www.xilinx.com/news/press/2014/xilinx-expands-20-nm-kintex-ultrascale-portfolio-for-the-most-demanding-data-center-acceleration-video-and-signal-processing-applications.html'",4053,0,1,0.113,"DSP block",1,"xilinx",1,0,0,0,5,"Delivering up to 8,181 GMACs for symmetric filtering applications, the embedded DSP block includes enhancements for high definition video encoding, FEC (forward error correction) and CRC (cyclical redundancy check) for wired communications systems and for complex filtering and arithmetic commonly used in wireless communications and aerospace."
"b'https://www.xilinx.com/news/press/2014/xilinx-expands-20-nm-kintex-ultrascale-portfolio-for-the-most-demanding-data-center-acceleration-video-and-signal-processing-applications.html'",4056,0.4,1,0.126,"Kintex UltraScale FPGAs",1,"xilinx",1,0,0,0,5,";The Kintex UltraScale FPGAs deliver up to 1.16M logic cells, 5,520 optimized DSP slices, 76 Mbits of block RAM, 16.3Gbps backplane-capable transceivers, PCIe; Gen3 hard blocks, integrated 100Gb/s Ethernet MAC and 150 Gb/s Interlaken IP Cores, and DDR4 memory interfaces operating at 2,400 Mb/s."
"b'https://www.xilinx.com/news/press/2014/xilinx-first-to-move-20nm-fpgas-into-volume-production.html'",4071,0.4,1,0.129,"Kintex UltraScale FPGAs",1,"xilinx",1,0,0,0,5,";Kintex UltraScale FPGAs deliver up to 1.16M logic cells, 5,520 optimized DSP slices, 76 Mbits of block RAM, 16.3Gbps backplane-capable transceivers, PCIe; Gen3 hard blocks, integrated 100Gb/s Ethernet MAC and 150 Gb/s Interlaken IP Cores, and DDR4 memory interfaces operating at 2,400 Mb/s."
"b'https://www.xilinx.com/news/press/2016/xilinx-board-of-directors-increases-repurchase-authorization-by-1-billion.html'",4097,0.4,1,0.076,"(No subject)",0,"xilinx",1,0,0,0,5,";May 16, 2016;, ; / - Xilinx, Inc. (Nasdaq: XLNX) today announced that its Board of Directors has authorized the repurchase of up to an aggregate ; of the Company\'s debt and equity securities."
"b'https://www.xilinx.com/news/press/2016/xilinx-board-of-directors-increases-repurchase-authorization-by-1-billion.html'",4100,0,0,0,"['Xilinx', 'Xilinx President']",2,"xilinx",1,0,0,1,4,";Logo- ; ;""Over the past 10 years, Xilinx has returned 100% of operating cash flow to stockholders through a combination of dividend and repurchase,"" said ;, Xilinx President and Chief E Officer."
"b'https://www.xilinx.com/news/press/2016/xilinx-board-of-directors-increases-repurchase-authorization-by-1-billion.html'",4103,0,1,0.045,"['events']",1,"xilinx",1,0,0,0,5,"Forward-looking statements and projections can often be identified by the use of forward-looking words such as ""e,"" ""believe,"" ""may,"" ""will,"" ""could,"" ""anticipate,"" ""estimate,"" ""continue,"" ""plan,"" ""intend,"" ""project"" or other similar e. Statements that refer to or are based on projections, uncertain events or assumptions also identify forward-looking statements."
"b'https://www.xilinx.com/news/press/2016/xilinx-board-of-directors-increases-repurchase-authorization-by-1-billion.html'",4104,0,0,0.032,"['statements', 'we']",2,"xilinx",1,0,0,1,4,"Such forward looking statements include, but are not limited to, statements related to the semiconductor market, the growth and acceptance of our products, e revenue growth, the demand and growth in the markets we serve and opportunity for e into new markets."
"b'https://www.xilinx.com/news/press/2016/xilinx-board-of-directors-increases-repurchase-authorization-by-1-billion.html'",4106,0,1,0.216,"We",1,"xilinx",1,0,0,1,6,"We undertake no obligation to update such forward-looking statements."
"b'https://www.zebra.com/gb/en/about-zebra/newsroom/press-releases/2014/Communicate-to-Shoppers-at-the-Right-Time-with-First-of-its-Kind-Location-Based-Platform-from-Motorola-Solutions.html'",4143,0.4,0,0,"['combination', 'retailers']",2,"zebra",1,0,0,1,4,"The combination of Wi-Fi and Bluetooth Smart technology gives insight and visibility to a shoppers journey in the store while eliminating the need for retailers to deploy, integrate and manage two separate technologies."
"b'https://www.zebra.com/gb/en/about-zebra/newsroom/press-releases/2016/zebra-brings-modern-wifi-to-moscows-gorky-park.html'",4155,0.2,1,0.081,"(No subject)",0,"zebra",1,0,0,0,5,"b' Moscows Gorky Park has recently deployed a wireless network solution from ; to enable thousands of visitors to the park to simultaneously access wireless connectivity for a first-class visitor e. The new ; infrastructure replaces a legacy network which was failing to meet the latest requirements across the parterre section of the Park and cope with bring-your-own-device (BYOD) demand."
