"word","emotion","score"
"therapeutics","positive",1
"thermocouple","anticipation",1
"thermometer","trust",1
"thief","anger",1
"thief","disgust",1
"thief","fear",1
"thief","negative",1
"thief","sadness",1
"thief","surprise",1
"thinker","positive",1
"thirst","anticipation",1
"thirst","sadness",1
"thirst","surprise",1
"thirsty","negative",1
"thirteenth","fear",1
"thorn","negative",1
"thorny","fear",1
"thorny","negative",1
"thoroughbred","positive",1
"thought","anticipation",1
"thoughtful","positive",1
"thoughtful","trust",1
"thoughtfulness","positive",1
"thoughtless","anger",1
"thoughtless","disgust",1
"thoughtless","negative",1
"thrash","anger",1
"thrash","disgust",1
"thrash","fear",1
"thrash","negative",1
"thrash","sadness",1
"threat","anger",1
"threat","fear",1
"threat","negative",1
"threaten","anger",1
"threaten","anticipation",1
"threaten","fear",1
"threaten","negative",1
"threatening","anger",1
"threatening","disgust",1
"threatening","fear",1
"threatening","negative",1
"thresh","anger",1
"thresh","fear",1
"thresh","negative",1
"thresh","sadness",1
"thrift","disgust",1
"thrift","positive",1
"thrift","trust",1
"thrill","anticipation",1
"thrill","fear",1
"thrill","joy",1
"thrill","positive",1
"thrill","surprise",1
"thrilling","anticipation",1
"thrilling","joy",1
"thrilling","positive",1
"thrilling","surprise",1
"thriving","anticipation",1
"thriving","joy",1
"thriving","positive",1
"throb","fear",1
"throb","negative",1
"throb","sadness",1
"throne","positive",1
"throne","trust",1
"throttle","anger",1
"throttle","negative",1
"thug","anger",1
"thug","disgust",1
"thug","fear",1
"thug","negative",1
"thump","anger",1
"thump","negative",1
"thumping","fear",1
"thundering","anger",1
"thundering","fear",1
"thundering","negative",1
"thwart","negative",1
"thwart","surprise",1
"tickle","anticipation",1
"tickle","joy",1
"tickle","positive",1
"tickle","surprise",1
"tickle","trust",1
"tiff","anger",1
"tiff","negative",1
"tighten","anger",1
"tiling","positive",1
"time","anticipation",1
"timely","positive",1
"timid","fear",1
"timid","negative",1
"timid","sadness",1
"timidity","anticipation",1
"timidity","fear",1
"timidity","negative",1
"tinsel","joy",1
"tinsel","positive",1
"tipsy","negative",1
"tirade","anger",1
"tirade","disgust",1
"tirade","negative",1
"tired","negative",1
"tiredness","negative",1
"tiresome","negative",1
"tit","negative",1
"title","positive",1
"title","trust",1
"toad","disgust",1
"toad","negative",1
"toast","joy",1
"toast","positive",1
"tobacco","negative",1
"toilet","disgust",1
"toilet","negative",1
"toils","negative",1
"tolerant","positive",1
"tolerate","anger",1
"tolerate","negative",1
"tolerate","sadness",1
"toleration","positive",1
"tomb","sadness",1
"tomorrow","anticipation",1
"toothache","fear",1
"toothache","negative",1
"top","anticipation",1
"top","positive",1
"top","trust",1
"topple","surprise",1
"torment","anger",1
"torment","fear",1
"torment","negative",1
"torment","sadness",1
"torn","negative",1
"tornado","fear",1
"torpedo","anger",1
"torpedo","negative",1
"torrent","fear",1
"torrid","negative",1
"tort","negative",1
"tortious","anger",1
"tortious","disgust",1
"tortious","negative",1
"torture","anger",1
"torture","anticipation",1
"torture","disgust",1
"torture","fear",1
"torture","negative",1
"torture","sadness",1
"touched","negative",1
"touchy","anger",1
"touchy","negative",1
"touchy","sadness",1
"tough","negative",1
"tough","sadness",1
"toughness","anger",1
"toughness","fear",1
"toughness","positive",1
"toughness","trust",1
"tower","positive",1
"towering","anticipation",1
"towering","fear",1
"towering","positive",1
"toxic","disgust",1
"toxic","negative",1
"toxin","fear",1
"toxin","negative",1
"track","anticipation",1
"tract","fear",1
"trade","trust",1
"traditional","positive",1
"tragedy","fear",1
"tragedy","negative",1
"tragedy","sadness",1
"tragic","negative",1
"trainer","trust",1
"traitor","anger",1
"traitor","disgust",1
"traitor","fear",1
"traitor","negative",1
"traitor","sadness",1
"tramp","disgust",1
"tramp","fear",1
"tramp","negative",1
"tramp","sadness",1
"trance","negative",1
"tranquil","joy",1
"tranquil","positive",1
"tranquility","joy",1
"tranquility","positive",1
"tranquility","trust",1
"transaction","trust",1
"transcendence","anticipation",1
"transcendence","joy",1
"transcendence","positive",1
"transcendence","surprise",1
"transcendence","trust",1
"transcendental","positive",1
"transcript","trust",1
"transgression","negative",1
"transitional","anticipation",1
"translation","trust",1
"trappings","negative",1
"traps","negative",1
"trash","disgust",1
"trash","negative",1
"trash","sadness",1
"trashy","disgust",1
"trashy","negative",1
"traumatic","anger",1
"traumatic","fear",1
"traumatic","negative",1
"traumatic","sadness",1
"travail","negative",1
"traveling","positive",1
"travesty","disgust",1
"travesty","fear",1
"travesty","negative",1
"travesty","sadness",1
"treacherous","anger",1
"treacherous","disgust",1
"treacherous","fear",1
"treacherous","negative",1
"treachery","anger",1
"treachery","fear",1
"treachery","negative",1
"treachery","sadness",1
"treachery","surprise",1
"treadmill","anticipation",1
"treason","anger",1
"treason","disgust",1
"treason","fear",1
"treason","negative",1
"treason","surprise",1
"treasure","anticipation",1
"treasure","joy",1
"treasure","positive",1
"treasure","trust",1
"treasurer","trust",1
"treat","anger",1
"treat","anticipation",1
"treat","disgust",1
"treat","fear",1
"treat","joy",1
"treat","negative",1
"treat","positive",1
"treat","sadness",1
"treat","surprise",1
"treat","trust",1
"tree","anger",1
"tree","anticipation",1
"tree","disgust",1
"tree","joy",1
"tree","positive",1
"tree","surprise",1
"tree","trust",1
"trembling","fear",1
"trembling","negative",1
"tremendously","positive",1
"tremor","anger",1
"tremor","anticipation",1
"tremor","fear",1
"tremor","negative",1
"tremor","sadness",1
"trend","positive",1
"trendy","positive",1
"trepidation","anticipation",1
"trepidation","fear",1
"trepidation","negative",1
"trepidation","surprise",1
"trespass","anger",1
"trespass","negative",1
"tribe","trust",1
"tribulation","fear",1
"tribulation","negative",1
"tribulation","sadness",1
"tribunal","anticipation",1
"tribunal","disgust",1
"tribunal","fear",1
"tribunal","negative",1
"tribunal","trust",1
"tribune","trust",1
"tributary","anticipation",1
"tributary","positive",1
"tribute","positive",1
"trick","negative",1
"trick","surprise",1
"trickery","anger",1
"trickery","disgust",1
"trickery","fear",1
"trickery","negative",1
"trickery","sadness",1
"trickery","surprise",1
"trifle","negative",1
"trig","positive",1
"trip","surprise",1
"tripping","anger",1
"tripping","negative",1
"tripping","sadness",1
"triumph","anticipation",1
"triumph","joy",1
"triumph","positive",1
"triumphant","anticipation",1
"triumphant","joy",1
"triumphant","positive",1
"triumphant","trust",1
"troll","anger",1
"troll","fear",1
"troll","negative",1
"trophy","anticipation",1
"trophy","joy",1
"trophy","positive",1
"trophy","surprise",1
"trophy","trust",1
"troublesome","anger",1
"troublesome","fear",1
"troublesome","negative",1
"truce","joy",1
"truce","positive",1
"truce","trust",1
"truck","trust",1
"true","joy",1
"true","positive",1
"true","trust",1
"trump","surprise",1
"trumpet","negative",1
"truss","trust",1
"trust","trust",1
"trustee","trust",1
"trusty","positive",1
"truth","positive",1
"truth","trust",1
"truthful","trust",1
"truthfulness","positive",1
"truthfulness","trust",1
"tumble","negative",1
"tumor","fear",1
"tumor","negative",1
"tumour","fear",1
"tumour","negative",1
"tumour","sadness",1
"tumult","anger",1
"tumult","fear",1
"tumult","negative",1
"tumult","surprise",1
"tumultuous","anger",1
"tumultuous","fear",1
"tumultuous","negative",1
"turbulence","anger",1
"turbulence","fear",1
"turbulence","negative",1
"turbulent","fear",1
"turbulent","negative",1
"turmoil","anger",1
"turmoil","fear",1
"turmoil","negative",1
"turmoil","sadness",1
"tussle","anger",1
"tutelage","positive",1
"tutelage","trust",1
"tutor","positive",1
"twin","positive",1
"twinkle","anticipation",1
"twinkle","joy",1
"twinkle","positive",1
"twitch","negative",1
"typhoon","fear",1
"typhoon","negative",1
"tyrannical","anger",1
"tyrannical","disgust",1
"tyrannical","fear",1
"tyrannical","negative",1
"tyranny","fear",1
"tyranny","negative",1
"tyranny","sadness",1
"tyrant","anger",1
"tyrant","disgust",1
"tyrant","fear",1
"tyrant","negative",1
"tyrant","sadness",1
"ugliness","disgust",1
"ugliness","fear",1
"ugliness","negative",1
"ugliness","sadness",1
"ugly","disgust",1
"ugly","negative",1
"ulcer","anger",1
"ulcer","disgust",1
"ulcer","fear",1
"ulcer","negative",1
"ulcer","sadness",1
"ulterior","negative",1
"ultimate","anticipation",1
"ultimate","sadness",1
"ultimately","anticipation",1
"ultimately","positive",1
"ultimatum","anger",1
"ultimatum","fear",1
"ultimatum","negative",1
"umpire","positive",1
"umpire","trust",1
"unable","negative",1
"unable","sadness",1
"unacceptable","negative",1
"unacceptable","sadness",1
"unaccountable","anticipation",1
"unaccountable","disgust",1
"unaccountable","negative",1
"unaccountable","sadness",1
"unaccountable","trust",1
"unacknowledged","sadness",1
"unanimity","positive",1
"unanimous","positive",1
"unanticipated","surprise",1
"unapproved","negative",1
"unassuming","positive",1
"unattached","negative",1
"unattainable","anger",1
"unattainable","negative",1
"unattainable","sadness",1
"unattractive","disgust",1
"unattractive","negative",1
"unattractive","sadness",1
"unauthorized","negative",1
"unavoidable","negative",1
"unaware","negative",1
"unbearable","disgust",1
"unbearable","negative",1
"unbearable","sadness",1
"unbeaten","anticipation",1
"unbeaten","joy",1
"unbeaten","negative",1
"unbeaten","positive",1
"unbeaten","sadness",1
"unbeaten","surprise",1
"unbelief","negative",1
"unbelievable","negative",1
"unbiased","positive",1
"unborn","negative",1
"unbreakable","positive",1
"unbridled","anger",1
"unbridled","anticipation",1
"unbridled","fear",1
"unbridled","negative",1
"unbridled","positive",1
"unbridled","surprise",1
"unbroken","positive",1
"unbroken","trust",1
"uncanny","fear",1
"uncanny","negative",1
"uncanny","surprise",1
"uncaring","anger",1
"uncaring","disgust",1
"uncaring","negative",1
"uncaring","sadness",1
"uncertain","anger",1
"uncertain","disgust",1
"uncertain","fear",1
"uncertain","negative",1
"uncertain","surprise",1
"unchangeable","negative",1
"unclean","disgust",1
"unclean","negative",1
"uncomfortable","negative",1
"unconscionable","disgust",1
"unconscionable","negative",1
"unconscious","negative",1
"unconstitutional","negative",1
"unconstrained","joy",1
"unconstrained","positive",1
"uncontrollable","anger",1
"uncontrollable","anticipation",1
"uncontrollable","negative",1
"uncontrollable","surprise",1
"uncontrolled","negative",1
"uncover","surprise",1
"undecided","anticipation",1
"undecided","fear",1
"undecided","negative",1
"underestimate","surprise",1
"underline","positive",1
"undermined","negative",1
"underpaid","anger",1
"underpaid","negative",1
"underpaid","sadness",1
"undersized","negative",1
"understanding","positive",1
"understanding","trust",1
"undertaker","sadness",1
"undertaking","anticipation",1
"underwrite","positive",1
"underwrite","trust",1
"undesirable","anger",1
"undesirable","disgust",1
"undesirable","fear",1
"undesirable","negative",1
"undesirable","sadness",1
"undesired","negative",1
"undesired","sadness",1
"undisclosed","anticipation",1
"undiscovered","surprise",1
"undivided","positive",1
"undo","negative",1
"undoubted","anticipation",1
"undoubted","disgust",1
"undying","anticipation",1
"undying","joy",1
"undying","positive",1
"undying","sadness",1
"undying","trust",1
"uneasiness","anticipation",1
"uneasiness","negative",1
"uneasiness","sadness",1
"uneasy","disgust",1
"uneasy","fear",1
"uneasy","negative",1
"uneducated","negative",1
"uneducated","sadness",1
"unemployed","fear",1
"unemployed","negative",1
"unemployed","sadness",1
"unequal","anger",1
"unequal","disgust",1
"unequal","fear",1
"unequal","negative",1
"unequal","sadness",1
"unequivocal","trust",1
"unequivocally","positive",1
"uneven","negative",1
"unexpected","anticipation",1
"unexpected","fear",1
"unexpected","joy",1
"unexpected","negative",1
"unexpected","positive",1
"unexpected","surprise",1
"unexpectedly","surprise",1
"unexplained","anticipation",1
"unexplained","negative",1
"unexplained","sadness",1
"unfair","anger",1
"unfair","disgust",1
"unfair","negative",1
"unfair","sadness",1
"unfairness","anger",1
"unfairness","negative",1
"unfairness","sadness",1
"unfaithful","disgust",1
"unfaithful","negative",1
"unfavorable","disgust",1
"unfavorable","negative",1
"unfavorable","sadness",1
"unfinished","negative",1
"unfold","anticipation",1
"unfold","positive",1
"unforeseen","surprise",1
"unforgiving","anger",1
"unforgiving","negative",1
"unforgiving","sadness",1
"unfortunate","negative",1
"unfortunate","sadness",1
"unfriendly","anger",1
"unfriendly","disgust",1
"unfriendly","fear",1
"unfriendly","negative",1
"unfriendly","sadness",1
"unfulfilled","anger",1
"unfulfilled","anticipation",1
"unfulfilled","negative",1
"unfulfilled","sadness",1
"unfulfilled","surprise",1
"unfurnished","negative",1
"ungodly","negative",1
"ungodly","sadness",1
"ungrateful","anger",1
"ungrateful","disgust",1
"ungrateful","negative",1
"unguarded","surprise",1
"unhappiness","negative",1
"unhappiness","sadness",1
"unhappy","anger",1
"unhappy","disgust",1
"unhappy","negative",1
"unhappy","sadness",1
"unhealthy","disgust",1
"unhealthy","fear",1
"unhealthy","negative",1
"unhealthy","sadness",1
"unholy","fear",1
"unholy","negative",1
"unification","anticipation",1
"unification","joy",1
"unification","positive",1
"unification","trust",1
"uniformly","positive",1
"unimaginable","negative",1
"unimaginable","positive",1
"unimaginable","surprise",1
"unimportant","negative",1
"unimportant","sadness",1
"unimpressed","negative",1
"unimproved","negative",1
"uninfected","positive",1
"uninformed","negative",1
"uninitiated","negative",1
"uninspired","negative",1
"uninspired","sadness",1
"unintelligible","negative",1
"unintended","surprise",1
"unintentional","surprise",1
"unintentionally","negative",1
"unintentionally","surprise",1
"uninterested","negative",1
"uninterested","sadness",1
"uninteresting","negative",1
"uninteresting","sadness",1
"uninvited","sadness",1
"unique","positive",1
"unique","surprise",1
"unison","positive",1
"unitary","positive",1
"united","positive",1
"united","trust",1
"unity","positive",1
"unity","trust",1
"university","anticipation",1
"university","positive",1
"unjust","anger",1
"unjust","negative",1
"unjustifiable","anger",1
"unjustifiable","disgust",1
"unjustifiable","fear",1
"unjustifiable","negative",1
"unjustified","negative",1
"unkind","anger",1
"unkind","disgust",1
"unkind","fear",1
"unkind","negative",1
"unkind","sadness",1
"unknown","anticipation",1
"unknown","fear",1
"unknown","negative",1
"unlawful","anger",1
"unlawful","disgust",1
"unlawful","fear",1
"unlawful","negative",1
"unlawful","sadness",1
"unlicensed","negative",1
"unlimited","positive",1
"unlucky","anger",1
"unlucky","disgust",1
"unlucky","fear",1
"unlucky","negative",1
